"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.id","Input.date","Input.code","Input.name","Input.units","Answer.A4","Answer.B4","Answer.C4","Answer.D4","Answer.E4","Approve","Reject"
"2525UFJ51Y7QS9KPUYJ1HSTN0ZFC9K","28BLKH1Q6SVQM2TIIYL6Q5OBVBQK1D","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.01","Sun Nov 11 22:16:17 GMT 2012","40","BatchId:960675;","300","172800","Mon Nov 12 22:16:17 GMT 2012","","","28URCJK63ZVEH2CAG29AV9JN8VY8XZ","A3VQOFL1U1VE2Q","Submitted","Mon Nov 12 03:03:15 GMT 2012","Mon Nov 12 03:04:08 GMT 2012","Tue Nov 13 19:04:08 PST 2012","","","","53","0% (0/0)","0% (0/0)","0% (0/0)","1","12/31/1998","10501","Adams, Logan","30.40","1","12/31/1998","10501","Adams, Logan","30.4"
"2525UFJ51Y7QS9KPUYJ1HSTN0ZFC9K","28BLKH1Q6SVQM2TIIYL6Q5OBVBQK1D","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.01","Sun Nov 11 22:16:17 GMT 2012","40","BatchId:960675;","300","172800","Mon Nov 12 22:16:17 GMT 2012","","","29B51RYQM3EL487MMGKGZFTGXX8Z0O","A3R31C22U2A7","Submitted","Mon Nov 12 00:11:46 GMT 2012","Mon Nov 12 00:12:58 GMT 2012","Tue Nov 13 16:12:58 PST 2012","","","","72","0% (0/0)","0% (0/0)","0% (0/0)","1","12/31/1998","10501","Adams, Logan","30.40","1","12/31/1998","10501","Adams, Logan","30.4"
"2525UFJ51Y7QS9KPUYJ1HSTN0ZFC9K","28BLKH1Q6SVQM2TIIYL6Q5OBVBQK1D","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.01","Sun Nov 11 22:16:17 GMT 2012","40","BatchId:960675;","300","172800","Mon Nov 12 22:16:17 GMT 2012","","","29B51RYQM3EL487MMGKGZFTGXXG0ZX","AZGA5I0G25MAL","Submitted","Mon Nov 12 02:03:43 GMT 2012","Mon Nov 12 02:04:17 GMT 2012","Tue Nov 13 18:04:17 PST 2012","","","","34","0% (0/0)","0% (0/0)","0% (0/0)","1","12/31/1998","10501","Adams, Logan","30.40","1","12/31/1998","10501","Adams, Logan","30.4"
"2525UFJ51Y7QS9KPUYJ1HSTN0ZFC9K","28BLKH1Q6SVQM2TIIYL6Q5OBVBQK1D","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.01","Sun Nov 11 22:16:17 GMT 2012","40","BatchId:960675;","300","172800","Mon Nov 12 22:16:17 GMT 2012","","","2AKPW1INMHGY4P4DJI26GFMHISQ5IR","A1LYSB04ICJGIS","Submitted","Mon Nov 12 02:08:29 GMT 2012","Mon Nov 12 02:08:57 GMT 2012","Tue Nov 13 18:08:57 PST 2012","","","","28","0% (0/0)","0% (0/0)","0% (0/0)","1","12/31/1998","10501","Adams, Logan","30.40","1","12/31/1998","10501","Adams,Logan","30.4"
"2525UFJ51Y7QS9KPUYJ1HSTN0ZFC9K","28BLKH1Q6SVQM2TIIYL6Q5OBVBQK1D","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.01","Sun Nov 11 22:16:17 GMT 2012","40","BatchId:960675;","300","172800","Mon Nov 12 22:16:17 GMT 2012","","","2BPERSQV66RL3233ZPMWFVKK963B3M","A3DTBL9NV7SDQC","Submitted","Sun Nov 11 22:42:13 GMT 2012","Sun Nov 11 22:42:59 GMT 2012","Tue Nov 13 14:42:59 PST 2012","","","","46","0% (0/0)","0% (0/0)","0% (0/0)","1","12/31/1998","10501","Adams, Logan","30.40","1","12/31/1998","10501","Adams, Logan","30.4"
"2525UFJ51Y7QS9KPUYJ1HSTN0ZFC9K","28BLKH1Q6SVQM2TIIYL6Q5OBVBQK1D","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.01","Sun Nov 11 22:16:17 GMT 2012","40","BatchId:960675;","300","172800","Mon Nov 12 22:16:17 GMT 2012","","","2CFJKM05BMJT82J6YOKPERA9V9KID8","A1PJJPYXWCQN9M","Submitted","Mon Nov 12 01:33:59 GMT 2012","Mon Nov 12 01:34:21 GMT 2012","Tue Nov 13 17:34:21 PST 2012","","","","22","0% (0/0)","0% (0/0)","0% (0/0)","1","12/31/1998","10501","Adams, Logan","30.40","1","12/31/1998","10501","Adams, Logan","30.4"
"2525UFJ51Y7QS9KPUYJ1HSTN0ZFC9K","28BLKH1Q6SVQM2TIIYL6Q5OBVBQK1D","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.01","Sun Nov 11 22:16:17 GMT 2012","40","BatchId:960675;","300","172800","Mon Nov 12 22:16:17 GMT 2012","","","2CJCJK63ZVE3VCLUQQ1QEJL7U7V9YG","AO2OYRMK0193S","Submitted","Sun Nov 11 22:23:24 GMT 2012","Sun Nov 11 22:23:39 GMT 2012","Tue Nov 13 14:23:39 PST 2012","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","1","12/31/1998","10501","Adams, Logan","30.40","1","12/31/1998","10501","Adams, Logan","30.4"
"2525UFJ51Y7QS9KPUYJ1HSTN0ZFC9K","28BLKH1Q6SVQM2TIIYL6Q5OBVBQK1D","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.01","Sun Nov 11 22:16:17 GMT 2012","40","BatchId:960675;","300","172800","Mon Nov 12 22:16:17 GMT 2012","","","2D7DEY5COW0LUCKD4KIFQC6XQYGV4Y","A122JE350RXCLB","Submitted","Sun Nov 11 23:48:55 GMT 2012","Sun Nov 11 23:49:09 GMT 2012","Tue Nov 13 15:49:09 PST 2012","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","1","12/31/1998","10501","Adams, Logan","30.40","1","12/31/1998","10501","Adams, Logan","30.4"
"2525UFJ51Y7QS9KPUYJ1HSTN0ZFC9K","28BLKH1Q6SVQM2TIIYL6Q5OBVBQK1D","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.01","Sun Nov 11 22:16:17 GMT 2012","40","BatchId:960675;","300","172800","Mon Nov 12 22:16:17 GMT 2012","","","2GJ70G5R98D8XOGO34JSYNYEJ76CSQ","AXBNBWMDBZ18V","Submitted","Mon Nov 12 00:22:44 GMT 2012","Mon Nov 12 00:23:06 GMT 2012","Tue Nov 13 16:23:06 PST 2012","","","","22","0% (0/0)","0% (0/0)","0% (0/0)","1","12/31/1998","10501","Adams, Logan","30.40","1","12/31/1998","10501","Adams, Logan","30.4"
"2525UFJ51Y7QS9KPUYJ1HSTN0ZFC9K","28BLKH1Q6SVQM2TIIYL6Q5OBVBQK1D","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.01","Sun Nov 11 22:16:17 GMT 2012","40","BatchId:960675;","300","172800","Mon Nov 12 22:16:17 GMT 2012","","","2IF46UXFCD45BXZ3JLJNYKIP6XYVTV","A1VM45WTHU53Y9","Submitted","Mon Nov 12 00:06:45 GMT 2012","Mon Nov 12 00:07:00 GMT 2012","Tue Nov 13 16:07:00 PST 2012","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","1","12/31/1998","10501","Adams, Logan","30.40","1","12/31/1998","10501","Adams, Logan","30.4"
"2525UFJ51Y7QS9KPUYJ1HSTN0ZFC9K","28BLKH1Q6SVQM2TIIYL6Q5OBVBQK1D","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.01","Sun Nov 11 22:16:17 GMT 2012","40","BatchId:960675;","300","172800","Mon Nov 12 22:16:17 GMT 2012","","","2IHJWKUDD8XMPOBD57RBBUTQ9XSBMA","A2LHD537BZZD9F","Submitted","Mon Nov 12 01:24:25 GMT 2012","Mon Nov 12 01:25:13 GMT 2012","Tue Nov 13 17:25:13 PST 2012","","","","48","0% (0/0)","0% (0/0)","0% (0/0)","1","12/31/1998","10501","Adams, Logan","30.40","1","12/31/1998","10501","Adams, Logan","30.4"
"2525UFJ51Y7QS9KPUYJ1HSTN0ZFC9K","28BLKH1Q6SVQM2TIIYL6Q5OBVBQK1D","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.01","Sun Nov 11 22:16:17 GMT 2012","40","BatchId:960675;","300","172800","Mon Nov 12 22:16:17 GMT 2012","","","2JUHECWA6X3Y2XXPWKG5PXPVLRYLMZ","A3A7VZ2Z5EU18R","Submitted","Sun Nov 11 22:45:18 GMT 2012","Sun Nov 11 22:45:34 GMT 2012","Tue Nov 13 14:45:34 PST 2012","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","1","12/31/1998","10501","Adams, Logan","30.40","1","12/31/1998","10505","Adams, Logan","30.4"
"2525UFJ51Y7QS9KPUYJ1HSTN0ZFC9K","28BLKH1Q6SVQM2TIIYL6Q5OBVBQK1D","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.01","Sun Nov 11 22:16:17 GMT 2012","40","BatchId:960675;","300","172800","Mon Nov 12 22:16:17 GMT 2012","","","2K5ZXR24SMEZDN7SGUE9Z8PB17Z0H7","A3IY4YT16PP5RI","Submitted","Mon Nov 12 02:01:30 GMT 2012","Mon Nov 12 02:02:02 GMT 2012","Tue Nov 13 18:02:02 PST 2012","","","","32","0% (0/0)","0% (0/0)","0% (0/0)","1","12/31/1998","10501","Adams, Logan","30.40","1","12/31/1998","10501","Adams, Logan","30.4"
"2525UFJ51Y7QS9KPUYJ1HSTN0ZFC9K","28BLKH1Q6SVQM2TIIYL6Q5OBVBQK1D","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.01","Sun Nov 11 22:16:17 GMT 2012","40","BatchId:960675;","300","172800","Mon Nov 12 22:16:17 GMT 2012","","","2LYBFMFFOYYI7METBL7EXC0T00FMZS","A1RJKLETKSD2AP","Submitted","Mon Nov 12 01:44:26 GMT 2012","Mon Nov 12 01:44:51 GMT 2012","Tue Nov 13 17:44:51 PST 2012","","","","25","0% (0/0)","0% (0/0)","0% (0/0)","1","12/31/1998","10501","Adams, Logan","30.40","1","12/31/1998","10501","Adams, Logan","30.4"
"2525UFJ51Y7QS9KPUYJ1HSTN0ZFC9K","28BLKH1Q6SVQM2TIIYL6Q5OBVBQK1D","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.01","Sun Nov 11 22:16:17 GMT 2012","40","BatchId:960675;","300","172800","Mon Nov 12 22:16:17 GMT 2012","","","2LYBFMFFOYYI7METBL7EXC0T00IMZV","A1M5HM7AQRO21E","Submitted","Mon Nov 12 02:29:16 GMT 2012","Mon Nov 12 02:29:50 GMT 2012","Tue Nov 13 18:29:50 PST 2012","","","","34","0% (0/0)","0% (0/0)","0% (0/0)","1","12/31/1998","10501","Adams, Logan","30.40","1","12/31/1998","10501","Adams,Logan","30.4"
"2525UFJ51Y7QS9KPUYJ1HSTN0ZFC9K","28BLKH1Q6SVQM2TIIYL6Q5OBVBQK1D","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.01","Sun Nov 11 22:16:17 GMT 2012","40","BatchId:960675;","300","172800","Mon Nov 12 22:16:17 GMT 2012","","","2MFHMVHVKCJ0FM5C3CA7EKQY95Q64J","A3HY84SXR839LW","Submitted","Mon Nov 12 00:00:16 GMT 2012","Mon Nov 12 00:01:24 GMT 2012","Tue Nov 13 16:01:24 PST 2012","","","","68","0% (0/0)","0% (0/0)","0% (0/0)","1","12/31/1998","10501","Adams, Logan","30.40","1","12/31/1998","10501","Adams, Logan","30.4"
"2525UFJ51Y7QS9KPUYJ1HSTN0ZFC9K","28BLKH1Q6SVQM2TIIYL6Q5OBVBQK1D","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.01","Sun Nov 11 22:16:17 GMT 2012","40","BatchId:960675;","300","172800","Mon Nov 12 22:16:17 GMT 2012","","","2N9DM25L8I9NDHRRA7XOJ4QYAXPHRD","A3JJ1MGXHLE3K6","Submitted","Sun Nov 11 23:28:40 GMT 2012","Sun Nov 11 23:29:10 GMT 2012","Tue Nov 13 15:29:10 PST 2012","","","","30","0% (0/0)","0% (0/0)","0% (0/0)","1","12/31/1998","10501","Adams, Logan","30.40","1","12/31/1998","10501","Adams, Logan","30.4"
"2525UFJ51Y7QS9KPUYJ1HSTN0ZFC9K","28BLKH1Q6SVQM2TIIYL6Q5OBVBQK1D","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.01","Sun Nov 11 22:16:17 GMT 2012","40","BatchId:960675;","300","172800","Mon Nov 12 22:16:17 GMT 2012","","","2NRXR24SMEZZG73UIV0UDP906CO1I8","A1AF0MIOEXMA33","Submitted","Mon Nov 12 03:08:54 GMT 2012","Mon Nov 12 03:09:34 GMT 2012","Tue Nov 13 19:09:34 PST 2012","","","","40","0% (0/0)","0% (0/0)","0% (0/0)","1","12/31/1998","10501","Adams, Logan","30.40","1","12/31/1998","10501","Adams,Logan","30.4"
"2525UFJ51Y7QS9KPUYJ1HSTN0ZFC9K","28BLKH1Q6SVQM2TIIYL6Q5OBVBQK1D","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.01","Sun Nov 11 22:16:17 GMT 2012","40","BatchId:960675;","300","172800","Mon Nov 12 22:16:17 GMT 2012","","","2OGZFYQS1CST0907NLJ4NC1G1HHKN9","A13QL2FY4BZR9B","Submitted","Mon Nov 12 02:57:39 GMT 2012","Mon Nov 12 02:58:09 GMT 2012","Tue Nov 13 18:58:09 PST 2012","","","","30","0% (0/0)","0% (0/0)","0% (0/0)","1","12/31/1998","10501","Adams, Logan","30.40","1","12/31/1998","10501","Adams, Logan","30.4"
"2525UFJ51Y7QS9KPUYJ1HSTN0ZFC9K","28BLKH1Q6SVQM2TIIYL6Q5OBVBQK1D","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.01","Sun Nov 11 22:16:17 GMT 2012","40","BatchId:960675;","300","172800","Mon Nov 12 22:16:17 GMT 2012","","","2PC0COK2JE1MLA5U5TIWBOZCF4VMTE","A1T5ND61MZS9PS","Submitted","Mon Nov 12 02:10:46 GMT 2012","Mon Nov 12 02:11:16 GMT 2012","Tue Nov 13 18:11:16 PST 2012","","","","30","0% (0/0)","0% (0/0)","0% (0/0)","1","12/31/1998","10501","Adams, Logan","30.40","1","12/31/1998","10501","Adams, Logan","30.4"
"2525UFJ51Y7QS9KPUYJ1HSTN0ZFC9K","28BLKH1Q6SVQM2TIIYL6Q5OBVBQK1D","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.01","Sun Nov 11 22:16:17 GMT 2012","40","BatchId:960675;","300","172800","Mon Nov 12 22:16:17 GMT 2012","","","2PVQ0JG5TYMNQHJL0H69XSSJ05VGKX","A3CIIRJLV6MAPF","Submitted","Mon Nov 12 03:12:38 GMT 2012","Mon Nov 12 03:13:22 GMT 2012","Tue Nov 13 19:13:22 PST 2012","","","","44","0% (0/0)","0% (0/0)","0% (0/0)","1","12/31/1998","10501","Adams, Logan","30.40","1","12/31/1998","10501","Adams, Logan","30.4"
"2525UFJ51Y7QS9KPUYJ1HSTN0ZFC9K","28BLKH1Q6SVQM2TIIYL6Q5OBVBQK1D","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.01","Sun Nov 11 22:16:17 GMT 2012","40","BatchId:960675;","300","172800","Mon Nov 12 22:16:17 GMT 2012","","","2QCCCVLL3CA3H72KLYVCENQWA1F8YS","A2RFFRTL9UNK35","Submitted","Sun Nov 11 23:43:07 GMT 2012","Sun Nov 11 23:43:16 GMT 2012","Tue Nov 13 15:43:16 PST 2012","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","1","12/31/1998","10501","Adams, Logan","30.40","1","12/31/1998","10501","Adams, Logan","30.4"
"2525UFJ51Y7QS9KPUYJ1HSTN0ZFC9K","28BLKH1Q6SVQM2TIIYL6Q5OBVBQK1D","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.01","Sun Nov 11 22:16:17 GMT 2012","40","BatchId:960675;","300","172800","Mon Nov 12 22:16:17 GMT 2012","","","2QMLF395SW6NUM02ZVPNOBYH4JTESV","A3I4CS595MBN82","Submitted","Mon Nov 12 02:55:18 GMT 2012","Mon Nov 12 02:55:44 GMT 2012","Tue Nov 13 18:55:44 PST 2012","","","","26","0% (0/0)","0% (0/0)","0% (0/0)","1","12/31/1998","10501","Adams, Logan","30.40","1","12/31/1998","10501","Adams, Logan","30.4"
"2525UFJ51Y7QS9KPUYJ1HSTN0ZFC9K","28BLKH1Q6SVQM2TIIYL6Q5OBVBQK1D","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.01","Sun Nov 11 22:16:17 GMT 2012","40","BatchId:960675;","300","172800","Mon Nov 12 22:16:17 GMT 2012","","","2R6CWA6X3YOCQ0LMLDBXUTIPLMFNOK","A26AD5G8JY0L59","Submitted","Sun Nov 11 23:32:30 GMT 2012","Sun Nov 11 23:33:00 GMT 2012","Tue Nov 13 15:33:00 PST 2012","","","","30","0% (0/0)","0% (0/0)","0% (0/0)","1","12/31/1998","10501","Adams, Logan","30.40","1","12/31/1998","10501","Adams, Logan","30.4"
"2525UFJ51Y7QS9KPUYJ1HSTN0ZFC9K","28BLKH1Q6SVQM2TIIYL6Q5OBVBQK1D","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.01","Sun Nov 11 22:16:17 GMT 2012","40","BatchId:960675;","300","172800","Mon Nov 12 22:16:17 GMT 2012","","","2R6CWA6X3YOCQ0LMLDBXUTIPLMQONW","A41Y5IZ0RHXZN","Submitted","Mon Nov 12 02:54:58 GMT 2012","Mon Nov 12 02:55:53 GMT 2012","Tue Nov 13 18:55:53 PST 2012","","","","55","0% (0/0)","0% (0/0)","0% (0/0)","1","12/31/1998","10501","Adams, Logan","30.40","1","12/31/1998","10501","Adams, Logan","30.4"
"2525UFJ51Y7QS9KPUYJ1HSTN0ZFC9K","28BLKH1Q6SVQM2TIIYL6Q5OBVBQK1D","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.01","Sun Nov 11 22:16:17 GMT 2012","40","BatchId:960675;","300","172800","Mon Nov 12 22:16:17 GMT 2012","","","2RHCGJ2D21O3AQIRWRGPXI2M1IH6C6","A1A8MV3CZHDADG","Submitted","Mon Nov 12 02:13:01 GMT 2012","Mon Nov 12 02:14:06 GMT 2012","Tue Nov 13 18:14:06 PST 2012","","","","65","0% (0/0)","0% (0/0)","0% (0/0)","1","12/31/1998","10501","Adams, Logan","30.40","1","12/31/1998","10501","Adams,Logan","30.4"
"2525UFJ51Y7QS9KPUYJ1HSTN0ZFC9K","28BLKH1Q6SVQM2TIIYL6Q5OBVBQK1D","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.01","Sun Nov 11 22:16:17 GMT 2012","40","BatchId:960675;","300","172800","Mon Nov 12 22:16:17 GMT 2012","","","2RN8ER9Y8TNKW7K2IDBFMS2QP4AT65","A3AZJGI9D7C0PD","Submitted","Mon Nov 12 01:13:11 GMT 2012","Mon Nov 12 01:14:37 GMT 2012","Tue Nov 13 17:14:37 PST 2012","","","","86","0% (0/0)","0% (0/0)","0% (0/0)","1","12/31/1998","10501","Adams, Logan","30.40","1","12/31/1998","10501","Adams, Logan","30.4"
