"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.col","Input.12","Input.13","Input.14","Input.15","Input.16","Input.18","Input.19","Input.21","Input.22","Input.26","Answer.12","Answer.13","Answer.14","Answer.15","Answer.16","Answer.18","Answer.19","Answer.21","Answer.22","Answer.26","Answer.col","Approve","Reject"
"2K80JG5TYMNCAJWE5N0SXSHYDPHHLJ","2UADM25L8I9NDHRRA7XOJ4QW7SHRHD","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.03","Tue Nov 13 16:38:38 GMT 2012","40","BatchId:962304;","300","172800","Wed Nov 14 16:38:38 GMT 2012","","","2GG33FDEY5COAL6QN7U8HRFNFG8S1L","A1HRQ07E297U3U","Submitted","Tue Nov 13 17:32:52 GMT 2012","Tue Nov 13 17:35:24 GMT 2012","Thu Nov 15 09:35:24 PST 2012","","","","152","0% (0/0)","0% (0/0)","0% (0/0)","C","1427602156","340926355.5","985666.55","30000000","-51786608.8","1515501800","-392700000","1124090364","-33376095","1003368421","1427602156","340926355.5","985666.55","30000000","-51786608.8","1515501800","-392700000","1124090364","-33376095","1003368421","C|C"
"2K80JG5TYMNCAJWE5N0SXSHYDPHHLJ","2UADM25L8I9NDHRRA7XOJ4QW7SHRHD","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.03","Tue Nov 13 16:38:38 GMT 2012","40","BatchId:962304;","300","172800","Wed Nov 14 16:38:38 GMT 2012","","","2GYRLPHIT3HVAVGUEETNOQ23AC6AIT","AY4XQLY1O2J8M","Submitted","Tue Nov 13 16:49:58 GMT 2012","Tue Nov 13 16:52:00 GMT 2012","Thu Nov 15 08:52:00 PST 2012","","","","122","0% (0/0)","0% (0/0)","0% (0/0)","C","1427602156","340926355.5","985666.55","30000000","-51786608.8","1515501800","-392700000","1124090364","-33376095","1003368421","1427602156","340926355.5","985666.55","30000000","-51786608.8","1515501800","-392700000","1124090364","-33376095","1003368421","C|C"
"2K80JG5TYMNCAJWE5N0SXSHYDPHHLJ","2UADM25L8I9NDHRRA7XOJ4QW7SHRHD","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.03","Tue Nov 13 16:38:38 GMT 2012","40","BatchId:962304;","300","172800","Wed Nov 14 16:38:38 GMT 2012","","","2HUJENLVWJ5O3WL8ROQ83MWDAP3S0L","ATGA2YCHC2JP1","Submitted","Tue Nov 13 21:37:53 GMT 2012","Tue Nov 13 21:38:38 GMT 2012","Thu Nov 15 13:38:38 PST 2012","","","","45","0% (0/0)","0% (0/0)","0% (0/0)","C","1427602156","340926355.5","985666.55","30000000","-51786608.8","1515501800","-392700000","1124090364","-33376095","1003368421","1427602156","340926355.5","985666.55","30000000","-51786608.8","1515501800","-392700000","112409364","-33376095","1003368421","C|C"
"2K80JG5TYMNCAJWE5N0SXSHYDPHHLJ","2UADM25L8I9NDHRRA7XOJ4QW7SHRHD","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.03","Tue Nov 13 16:38:38 GMT 2012","40","BatchId:962304;","300","172800","Wed Nov 14 16:38:38 GMT 2012","","","2IEQU6L5OBVCWMC7TC1IOF7IXBGFYG","AAPB49CQXBACN","Submitted","Tue Nov 13 16:44:37 GMT 2012","Tue Nov 13 16:47:14 GMT 2012","Thu Nov 15 08:47:14 PST 2012","","","","157","0% (0/0)","0% (0/0)","0% (0/0)","C","1427602156","340926355.5","985666.55","30000000","-51786608.8","1515501800","-392700000","1124090364","-33376095","1003368421","1427602156","340926355","5,985666","55,30000000","51786608","8,1515501800","392700000","1124090364","3376095","1003368421","C|C"
"2K80JG5TYMNCAJWE5N0SXSHYDPHHLJ","2UADM25L8I9NDHRRA7XOJ4QW7SHRHD","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.03","Tue Nov 13 16:38:38 GMT 2012","40","BatchId:962304;","300","172800","Wed Nov 14 16:38:38 GMT 2012","","","2IS6UFBNFSVG860D5DJWBNG3I3EI4W","A3GYAZVX2ZVEUN","Submitted","Tue Nov 13 21:05:32 GMT 2012","Tue Nov 13 21:08:23 GMT 2012","Thu Nov 15 13:08:23 PST 2012","","","","171","0% (0/0)","0% (0/0)","0% (0/0)","C","1427602156","340926355.5","985666.55","30000000","-51786608.8","1515501800","-392700000","1124090364","-33376095","1003368421","1427602156","340926355.5","985666.55","30000000","-51786608.8","1515501800","-392700000","1124090364","-33376095","1003368421","C|C"
"2K80JG5TYMNCAJWE5N0SXSHYDPHHLJ","2UADM25L8I9NDHRRA7XOJ4QW7SHRHD","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.03","Tue Nov 13 16:38:38 GMT 2012","40","BatchId:962304;","300","172800","Wed Nov 14 16:38:38 GMT 2012","","","2LYBFMFFOYYI7METBL7EXC0T06WMZL","A3S68UH90CW9U2","Submitted","Tue Nov 13 16:49:37 GMT 2012","Tue Nov 13 16:50:58 GMT 2012","Thu Nov 15 08:50:58 PST 2012","","","","81","0% (0/0)","0% (0/0)","0% (0/0)","C","1427602156","340926355.5","985666.55","30000000","-51786608.8","1515501800","-392700000","1124090364","-33376095","1003368421","1427602156","340926355.5","985666.55","30000000","-51786608.8","1515501800","-392700000","1124090364","-33376095","1003368421","C|C"
"2K80JG5TYMNCAJWE5N0SXSHYDPHHLJ","2UADM25L8I9NDHRRA7XOJ4QW7SHRHD","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.03","Tue Nov 13 16:38:38 GMT 2012","40","BatchId:962304;","300","172800","Wed Nov 14 16:38:38 GMT 2012","","","2M70CP5KXPTI1337UOVPR7N09GEZYS","A41Y5IZ0RHXZN","Submitted","Tue Nov 13 17:11:15 GMT 2012","Tue Nov 13 17:13:47 GMT 2012","Thu Nov 15 09:13:47 PST 2012","","","","152","0% (0/0)","0% (0/0)","0% (0/0)","C","1427602156","340926355.5","985666.55","30000000","-51786608.8","1515501800","-392700000","1124090364","-33376095","1003368421","1427602156","340926355.5","985666.55","30000000","-51786608.8","1515501800","-392700000","1124090364","-33376095","1003368421","C|C"
"2K80JG5TYMNCAJWE5N0SXSHYDPHHLJ","2UADM25L8I9NDHRRA7XOJ4QW7SHRHD","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.03","Tue Nov 13 16:38:38 GMT 2012","40","BatchId:962304;","300","172800","Wed Nov 14 16:38:38 GMT 2012","","","2M7806UFBNFS91FVBB05XW6PJBT2GT","A35QNN236XCDJF","Submitted","Tue Nov 13 17:42:17 GMT 2012","Tue Nov 13 17:43:10 GMT 2012","Thu Nov 15 09:43:10 PST 2012","","","","53","0% (0/0)","0% (0/0)","0% (0/0)","C","1427602156","340926355.5","985666.55","30000000","-51786608.8","1515501800","-392700000","1124090364","-33376095","1003368421","1427602156","340926355.5","985666.55","30000000","-51786608.8","1515501800","-392700000","1124090364","-33376095","1003368421","C|C"
"2K80JG5TYMNCAJWE5N0SXSHYDPHHLJ","2UADM25L8I9NDHRRA7XOJ4QW7SHRHD","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.03","Tue Nov 13 16:38:38 GMT 2012","40","BatchId:962304;","300","172800","Wed Nov 14 16:38:38 GMT 2012","","","2O4WA6X3YOCCTLXZ1SOPYINKL8FPOV","A3PPE29GDJRAU8","Submitted","Tue Nov 13 21:59:36 GMT 2012","Tue Nov 13 22:00:41 GMT 2012","Thu Nov 15 14:00:41 PST 2012","","","","65","0% (0/0)","0% (0/0)","0% (0/0)","C","1427602156","340926355.5","985666.55","30000000","-51786608.8","1515501800","-392700000","1124090364","-33376095","1003368421","1427602156","340926355.5","985666.55","30000000","-517866608.8","1515501800","-392700000","1124090364","-33376095","1003368421","C|C"
"2K80JG5TYMNCAJWE5N0SXSHYDPHHLJ","2UADM25L8I9NDHRRA7XOJ4QW7SHRHD","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.03","Tue Nov 13 16:38:38 GMT 2012","40","BatchId:962304;","300","172800","Wed Nov 14 16:38:38 GMT 2012","","","2P006UFBNFSVUF6PZHWS16NI4PXH39","A1E2VJVX6MZ6PL","Submitted","Tue Nov 13 16:43:14 GMT 2012","Tue Nov 13 16:45:56 GMT 2012","Thu Nov 15 08:45:56 PST 2012","","","","162","0% (0/0)","0% (0/0)","0% (0/0)","C","1427602156","340926355.5","985666.55","30000000","-51786608.8","1515501800","-392700000","1124090364","-33376095","1003368421","1427602156","340926355.5","985666.55","30000000","-51786608.8","1515501800","-392700000","1124090364","-33376095","1003368421","C|C"
"2K80JG5TYMNCAJWE5N0SXSHYDPHHLJ","2UADM25L8I9NDHRRA7XOJ4QW7SHRHD","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.03","Tue Nov 13 16:38:38 GMT 2012","40","BatchId:962304;","300","172800","Wed Nov 14 16:38:38 GMT 2012","","","2R5M25L8I9NZAR2OVEFE9QW9WIWISG","AMYRF1ZKAO6J","Submitted","Tue Nov 13 19:13:55 GMT 2012","Tue Nov 13 19:14:39 GMT 2012","Thu Nov 15 11:14:39 PST 2012","","","","44","0% (0/0)","0% (0/0)","0% (0/0)","C","1427602156","340926355.5","985666.55","30000000","-51786608.8","1515501800","-392700000","1124090364","-33376095","1003368421","1427602156","340926355.5","985666.55","30000000","-51786608.8","1515501800","-392700000","1124090364","-33376095","1003368421","C|C"
"2K80JG5TYMNCAJWE5N0SXSHYDPHHLJ","2UADM25L8I9NDHRRA7XOJ4QW7SHRHD","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.03","Tue Nov 13 16:38:38 GMT 2012","40","BatchId:962304;","300","172800","Wed Nov 14 16:38:38 GMT 2012","","","2RAT3HVWAVKIKN8TMAS77Z9BTRJFNX","A1EZW3W1CBUYUQ","Submitted","Tue Nov 13 17:32:55 GMT 2012","Tue Nov 13 17:37:01 GMT 2012","Thu Nov 15 09:37:01 PST 2012","","","","246","0% (0/0)","0% (0/0)","0% (0/0)","C","1427602156","340926355.5","985666.55","30000000","-51786608.8","1515501800","-392700000","1124090364","-33376095","1003368421","1427602156","340926355.5","985666.55","300000000","-51786608.8","1515501800","-392700000","1124090364","-33376095","1003368421","C|C"
"2K80JG5TYMNCAJWE5N0SXSHYDPHHLJ","2UADM25L8I9NDHRRA7XOJ4QW7SHRHD","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.03","Tue Nov 13 16:38:38 GMT 2012","40","BatchId:962304;","300","172800","Wed Nov 14 16:38:38 GMT 2012","","","2SDKH1Q6SVQ8VTTWM2XLAOBXFSIL2L","A17DQ9AWYRV5J4","Submitted","Tue Nov 13 17:58:25 GMT 2012","Tue Nov 13 18:02:57 GMT 2012","Thu Nov 15 10:02:57 PST 2012","","","","272","0% (0/0)","0% (0/0)","0% (0/0)","C","1427602156","340926355.5","985666.55","30000000","-51786608.8","1515501800","-392700000","1124090364","-33376095","1003368421","1427602156","340926355.5","985666.55","30000000","-51786608.8","1515501800","-392700000","1124090364","-33376095","1003368421","C|C"
"2K80JG5TYMNCAJWE5N0SXSHYDPHHLJ","2UADM25L8I9NDHRRA7XOJ4QW7SHRHD","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.03","Tue Nov 13 16:38:38 GMT 2012","40","BatchId:962304;","300","172800","Wed Nov 14 16:38:38 GMT 2012","","","2TEJUNU8LZ6RLL1FNHZDDJ3XHHD3JC","A2IDU0UXUWLZ7Z","Submitted","Tue Nov 13 17:52:04 GMT 2012","Tue Nov 13 17:52:58 GMT 2012","Thu Nov 15 09:52:58 PST 2012","","","","54","0% (0/0)","0% (0/0)","0% (0/0)","C","1427602156","340926355.5","985666.55","30000000","-51786608.8","1515501800","-392700000","1124090364","-33376095","1003368421","14227602159","340926355.5","985666.55","30000000","-51786608.8","1515501800","-392700000","1124090364","-33376095","1003368421","C|C"
"2K80JG5TYMNCAJWE5N0SXSHYDPHHLJ","2UADM25L8I9NDHRRA7XOJ4QW7SHRHD","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.03","Tue Nov 13 16:38:38 GMT 2012","40","BatchId:962304;","300","172800","Wed Nov 14 16:38:38 GMT 2012","","","2X7SVGULF3956HRXC96S8NYPMLFAOY","A2Z5EYXYLY5RKB","Submitted","Tue Nov 13 18:01:04 GMT 2012","Tue Nov 13 18:02:07 GMT 2012","Thu Nov 15 10:02:07 PST 2012","","","","63","0% (0/0)","0% (0/0)","0% (0/0)","C","1427602156","340926355.5","985666.55","30000000","-51786608.8","1515501800","-392700000","1124090364","-33376095","1003368421","1427602156","340926355.5","985666.55","30000000","-51786608.8","1515501800","-392700000","1124090364","-33376095","1003368421","C|C"
"2K80JG5TYMNCAJWE5N0SXSHYDPHHLJ","2UADM25L8I9NDHRRA7XOJ4QW7SHRHD","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.03","Tue Nov 13 16:38:38 GMT 2012","40","BatchId:962304;","300","172800","Wed Nov 14 16:38:38 GMT 2012","","","2YP7H57DZKPFSPZQ9P4M75LALJ9C21","A1FV9WRMZ9R8UN","Submitted","Tue Nov 13 18:35:57 GMT 2012","Tue Nov 13 18:38:32 GMT 2012","Thu Nov 15 10:38:32 PST 2012","","","","155","0% (0/0)","0% (0/0)","0% (0/0)","C","1427602156","340926355.5","985666.55","30000000","-51786608.8","1515501800","-392700000","1124090364","-33376095","1003368421","1427602156","340926355.5","985666.55","30000000","-51786608.8","1515501800","-392700000","1124090364","-33376095","1003368421","C|C"
"2K80JG5TYMNCAJWE5N0SXSHYDPHHLJ","2UADM25L8I9NDHRRA7XOJ4QW7SHRHD","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.03","Tue Nov 13 16:38:38 GMT 2012","40","BatchId:962304;","300","172800","Wed Nov 14 16:38:38 GMT 2012","","","2YUL92HECWA6BOJY8K60HP5M0Z6JIO","A9GOADDQOJDA3","Submitted","Tue Nov 13 17:28:53 GMT 2012","Tue Nov 13 17:32:31 GMT 2012","Thu Nov 15 09:32:31 PST 2012","","","","218","0% (0/0)","0% (0/0)","0% (0/0)","C","1427602156","340926355.5","985666.55","30000000","-51786608.8","1515501800","-392700000","1124090364","-33376095","1003368421","1427602156","340926355.5","985666.55","30000000","-51786608.8","1515501800","-392700000","1124090364","-33376095","1003368421","C|C"
"2K80JG5TYMNCAJWE5N0SXSHYDPHHLJ","2UADM25L8I9NDHRRA7XOJ4QW7SHRHD","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.03","Tue Nov 13 16:38:38 GMT 2012","40","BatchId:962304;","300","172800","Wed Nov 14 16:38:38 GMT 2012","","","2Z0JVCNHMVHVYX4AX9B2C4J9CUB02V","AG3UVPWT0ZGS","Submitted","Tue Nov 13 18:34:29 GMT 2012","Tue Nov 13 18:37:35 GMT 2012","Thu Nov 15 10:37:35 PST 2012","","","","186","0% (0/0)","0% (0/0)","0% (0/0)","C","1427602156","340926355.5","985666.55","30000000","-51786608.8","1515501800","-392700000","1124090364","-33376095","1003368421","1427602156","340926355.5","985666.55","30000000","-51786608.8","151551800","-392700000","1124090364","-33376095","1003368421","C|C"
"2OIG5R98D8J39ZS6O0KN3CG4Y0IEUU","2UADM25L8I9NDHRRA7XOJ4QW7SHRHD","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.03","Tue Nov 13 16:38:38 GMT 2012","40","BatchId:962304;","300","172800","Wed Nov 14 16:38:38 GMT 2012","","","20KCM6IAA2SEWFF4W8FQPKA6LSILLJ","A2IGVLGL7WD3OP","Submitted","Tue Nov 13 19:13:54 GMT 2012","Tue Nov 13 19:17:43 GMT 2012","Thu Nov 15 11:17:43 PST 2012","","","","229","0% (0/0)","0% (0/0)","0% (0/0)","D","1398800851","338965688.9","-45752811.06","30000000","-50601311.96","1447283759","-383100000","1096925175","-32201025","1009991810","1398800851","338965688.9","-45752811.06","30000000","-50601311.96","1447283759","-383100000","1096925175","-32201025","1009991810","D|D"
"2OIG5R98D8J39ZS6O0KN3CG4Y0IEUU","2UADM25L8I9NDHRRA7XOJ4QW7SHRHD","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.03","Tue Nov 13 16:38:38 GMT 2012","40","BatchId:962304;","300","172800","Wed Nov 14 16:38:38 GMT 2012","","","22KZVXX2Q45U85BYUOEI11NUBZV8Q0","ATGA2YCHC2JP1","Submitted","Tue Nov 13 21:39:31 GMT 2012","Tue Nov 13 21:40:11 GMT 2012","Thu Nov 15 13:40:11 PST 2012","","","","40","0% (0/0)","0% (0/0)","0% (0/0)","D","1398800851","338965688.9","-45752811.06","30000000","-50601311.96","1447283759","-383100000","1096925175","-32201025","1009991810","1398800851","338965688.9","-45752811.06","30000000","-50601311.96","1447283759","-383100000","1096925175","-32201025","1009991810","D|D"
"2OIG5R98D8J39ZS6O0KN3CG4Y0IEUU","2UADM25L8I9NDHRRA7XOJ4QW7SHRHD","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.03","Tue Nov 13 16:38:38 GMT 2012","40","BatchId:962304;","300","172800","Wed Nov 14 16:38:38 GMT 2012","","","23DB3L0FBJ9I2W4OFZ5VJ5RRUC4MY6","A2Z5EYXYLY5RKB","Submitted","Tue Nov 13 18:05:19 GMT 2012","Tue Nov 13 18:06:17 GMT 2012","Thu Nov 15 10:06:17 PST 2012","","","","58","0% (0/0)","0% (0/0)","0% (0/0)","D","1398800851","338965688.9","-45752811.06","30000000","-50601311.96","1447283759","-383100000","1096925175","-32201025","1009991810","1398800851","338965688.9","-45752811.06","30000000","-50601311.96","1447283759","-383100000","1096925175","-32201025","1009991810","D|D"
"2OIG5R98D8J39ZS6O0KN3CG4Y0IEUU","2UADM25L8I9NDHRRA7XOJ4QW7SHRHD","Fill in the grid","Place values in their appropriate cell","transcription, spreadsheet","$0.03","Tue Nov 13 16:38:38 GMT 2012","40","BatchId:962304;","300","172800","Wed Nov 14 16:38:38 GMT 2012","","","23EOFXRDS4ICFZJNJ5AFR11C5S1UXO","AD8351Q4SXEH6","Submitted","Tue Nov 13 16:50:56 GMT 2012","Tue Nov 13 16:52:08 GMT 2012","Thu Nov 15 08:52:08 PST 2012","","","","72","100% (7/7)","0% (0/0)","0% (0/0)","D","1398800851","338965688.9","-45752811.06","30000000","-50601311.96","1447283759","-383100000","1096925175","-32201025","1009991810","1398800851","338965688.9","45752811.06","30000000","50601311.96","1447283759","383100000","1096925175","32201025","1009991810","D|D"
